,seed_url,timestamp,collection,title,contentLength
285,http://www.revista-programar.info/,20180413170214,FAWP33,http://www.revista-programar.info/,381
286,http://www.revista-programar.info/,20180412170213,FAWP33,http://www.revista-programar.info/,380
287,http://www.revista-programar.info/,20180411170215,FAWP33,http://www.revista-programar.info/,381
288,http://www.revista-programar.info/,20180410170214,FAWP33,http://www.revista-programar.info/,380
289,http://www.revista-programar.info/,20180409170214,FAWP33,http://www.revista-programar.info/,383
290,http://www.revista-programar.info/,20180408170214,FAWP33,http://www.revista-programar.info/,381
291,http://www.revista-programar.info/,20180407170218,FAWP33,http://www.revista-programar.info/,385
292,http://www.revista-programar.info/,20180406170225,FAWP33,http://www.revista-programar.info/,380
293,http://www.revista-programar.info/,20180406143818,AWP26,http://www.revista-programar.info/,383
294,http://revista-programar.info/,20180406131450,AWP26,http://revista-programar.info/,354
295,http://www.revista-programar.info/,20180405170231,FAWP33,http://www.revista-programar.info/,384
296,http://www.revista-programar.info/,20180404170224,FAWP33,http://www.revista-programar.info/,384
297,http://www.revista-programar.info/,20180403170220,FAWP33,http://www.revista-programar.info/,380
298,http://www.revista-programar.info/,20180402170216,FAWP33,http://www.revista-programar.info/,382
299,http://www.revista-programar.info/,20180401170215,FAWP33,http://www.revista-programar.info/,381
300,http://www.revista-programar.info/,20180331170219,FAWP32,http://www.revista-programar.info/,383
301,http://www.revista-programar.info/,20180330170217,FAWP32,http://www.revista-programar.info/,380
302,http://www.revista-programar.info/,20180329170216,FAWP32,http://www.revista-programar.info/,384
303,http://www.revista-programar.info/,20180328170214,FAWP32,http://www.revista-programar.info/,387
304,http://www.revista-programar.info/,20180327170215,FAWP32,http://www.revista-programar.info/,384
305,http://www.revista-programar.info/,20180326170223,FAWP32,http://www.revista-programar.info/,381
306,http://www.revista-programar.info/,20180325170218,FAWP32,http://www.revista-programar.info/,384
307,http://www.revista-programar.info/,20180324180216,FAWP32,http://www.revista-programar.info/,385
308,http://www.revista-programar.info/,20180323180223,FAWP32,http://www.revista-programar.info/,383
309,http://www.revista-programar.info/,20180322180217,FAWP32,http://www.revista-programar.info/,383
310,http://www.revista-programar.info/,20180321180216,FAWP32,http://www.revista-programar.info/,386
311,http://www.revista-programar.info/,20180320180220,FAWP32,http://www.revista-programar.info/,381
312,http://www.revista-programar.info/,20180319180223,FAWP32,http://www.revista-programar.info/,385
313,http://www.revista-programar.info/,20180318180222,FAWP32,http://www.revista-programar.info/,382
314,http://www.revista-programar.info/,20180317180225,FAWP32,http://www.revista-programar.info/,383
315,http://www.revista-programar.info/,20180316180218,FAWP32,http://www.revista-programar.info/,384
